order_id,order_date,product_category,region,quarter,units_sold,customer_segment,unit_price,revenue
ORD-10307,2025-12-16,Beauty,South,Q4,19.0,Consumer,12.73,241.87
ORD-10308,2025-07-14,Home & Kitchen,Mountain,Q3,4.0,Corporate,49.79,199.16
ORD-10309,2025-05-21,Books,West,Q2,6.0,Home Office,8.09,48.54
ORD-10310,2025-07-11,Beauty,Northwest,Q3,3.0,Home Office,10.629999999999999,31.89
ORD-10311,2025-09-16,Books,Northeast,Q3,1.0,Home Office,200.735,
ORD-10312,2025-03-21,,Southeast,Q1,6.0,Home Office,169.3,1015.8
ORD-10313,2025-10-10,Electronics,Northeast,Q4,18.0,Consumer,118.16,2126.88
ORD-10314,2025-09-22,Clothing,Southeast,Q3,16.0,Consumer,11.91,190.56
ORD-10315,2025-09-18,Electronics,Northwest,Q3,14.0,Consumer,171.01,2394.14
ORD-10316,2025-02-27,Home & Kitchen,Southeast,Q1,,Corporate,39.78,397.8
ORD-10317,2025-08-03,Home & Kitchen,West,Q3,3.0,Home Office,36.86,110.58
ORD-10318,2025-03-21,Home & Kitchen,Mid-Atlantic,Q1,1.0,Consumer,32.02,32.02
ORD-10319,2025-03-19,Beauty,Mountain,Q1,12.0,Consumer,9.52,114.24
ORD-10320,2025-08-22,Books,Midwest,Q3,4.0,Corporate,6.48,25.92
ORD-10321,2025-04-28,Sports,Northwest,Q2,4.0,Consumer,28.12,112.48
ORD-10322,2025-07-18,Electronics,Northeast,Q3,1.0,Consumer,125.35000000000001,125.35
ORD-10323,2025-01-26,Clothing,Southwest,Q1,3.0,Consumer,12.98,38.94
ORD-10324,2025-04-07,Clothing,Southwest,Q2,2.0,Home Office,9.94,19.88
ORD-10325,2025-02-14,Electronics,Northwest,Q1,7.0,Consumer,108.58,760.06
ORD-10326,2025-11-14,Home & Kitchen,Southwest,Q4,7.0,Corporate,33.32,233.24
ORD-10327,2025-09-09,Home & Kitchen,Northeast,Q3,12.0,Consumer,34.77,417.24
ORD-10328,2025-08-04,Electronics,Mid-Atlantic,Q3,17.0,Corporate,145.37,2471.29
ORD-10329,2025-05-22,Beauty,South,Q2,2.0,Consumer,8.08,16.16
ORD-10330,2025-01-21,Beauty,Northeast,Q1,6.0,Consumer,10.43,62.58
ORD-10331,2025-10-28,Electronics,Northwest,Q4,11.0,Consumer,138.66,1525.26
ORD-10332,2025-05-14,Clothing,Mountain,Q2,7.0,Consumer,11.64,81.48
ORD-10333,2025-06-19,Sports,West,Q2,12.0,Corporate,27.53,330.36
ORD-10334,2025-08-25,Home & Kitchen,West,Q3,17.0,Consumer,37.45,636.65
ORD-10335,2025-01-10,Clothing,Midwest,Q1,1.0,Home Office,14.27,14.27
ORD-10336,2025-10-23,Clothing,Northwest,Q4,13.0,Consumer,12.81,166.53
ORD-10337,2025-08-17,Electronics,Northeast,Q3,19.0,Consumer,149.03,2831.57
ORD-10338,2025-05-22,Electronics,Midwest,Q2,14.0,Home Office,123.17,1724.38
ORD-10339,2025-01-15,Sports,Northeast,Q1,6.0,Consumer,31.57,189.42
ORD-10340,2025-02-24,Electronics,West,Q1,14.0,Consumer,119.87,1678.18
ORD-10341,2025-11-12,Clothing,Northeast,Q4,14.0,Consumer,13.18,184.52
ORD-10342,2025-08-19,Electronics,Southeast,Q3,20.0,Home Office,114.72,2294.4
ORD-10343,2025-04-06,Sports,Mountain,Q2,20.0,Home Office,22.9,458.0
ORD-10344,2025-02-02,Electronics,South,Q1,14.0,Consumer,162.5,2275.0
ORD-10345,2025-08-31,Clothing,Northeast,Q3,12.0,Corporate,14.99,179.88
ORD-10346,2025-08-24,Home & Kitchen,Northeast,Q3,17.0,Corporate,39.23,666.91
ORD-10347,2025-05-09,Clothing,Mountain,Q2,15.0,Home Office,10.5,157.5
ORD-10348,2025-04-12,Clothing,Mid-Atlantic,Q2,11.0,Consumer,13.06,143.66
ORD-10349,2025-01-31,Clothing,Northeast,Q1,3.0,Home Office,15.09,45.27
ORD-10350,2025-09-12,Sports,,Q3,9.0,Consumer,22.16,199.44
ORD-10351,2025-11-22,Books,Midwest,Q4,9.0,Consumer,6.13,55.17
ORD-10352,2025-02-03,Clothing,Northwest,Q1,15.0,Consumer,10.72,160.8
ORD-10353,2025-08-10,Electronics,Northwest,Q3,15.0,Corporate,167.39,2510.85
ORD-10354,2025-04-10,Electronics,,Q2,19.0,Corporate,146.37,2781.03
ORD-10355,2025-05-22,Beauty,South,Q2,1.0,Corporate,10.07,10.07
ORD-10356,2025-06-14,Home & Kitchen,Southeast,Q2,17.0,Corporate,35.29,599.93
ORD-10357,2025-11-26,Sports,New England,Q4,15.0,Corporate,27.98,419.7
ORD-10358,2025-09-16,Beauty,Southeast,Q3,11.0,Corporate,10.06,110.66
ORD-10359,2025-07-03,Books,West,Q3,3.0,Consumer,6.0,18.0
ORD-10360,2025-05-27,Sports,Northwest,Q2,6.0,Consumer,29.290000000000003,175.74
ORD-10361,2025-02-02,Sports,Southeast,Q1,1.0,Consumer,28.25,28.25
ORD-10362,2025-01-07,Home & Kitchen,Northwest,Q1,8.0,Consumer,34.129999999999995,273.04
ORD-10363,2025-10-04,Clothing,Midwest,Q4,13.0,Corporate,15.36,199.68
ORD-10364,2025-02-08,Home & Kitchen,,Q1,11.0,Corporate,35.74,393.14
ORD-10365,2025-08-17,Home & Kitchen,South,Q3,12.0,Corporate,49.87,598.44
ORD-10366,2025-06-13,Home & Kitchen,Northeast,Q2,1.0,Consumer,30.47,30.47
ORD-10367,2025-06-18,Electronics,Mid-Atlantic,Q2,5.0,Corporate,138.98000000000002,694.9
ORD-10368,2025-04-16,Beauty,West,Q2,1.0,Consumer,12.85,12.85
ORD-10369,2025-05-08,Home & Kitchen,New England,Q2,8.0,Home Office,40.68,325.44
ORD-10370,2025-01-04,Home & Kitchen,Southwest,Q1,6.0,Consumer,35.18,211.08
ORD-10371,2025-04-04,Electronics,Southwest,Q2,7.0,Corporate,138.42999999999998,969.01
ORD-10372,2025-07-27,Clothing,Mid-Atlantic,Q3,18.0,Corporate,15.08,271.44
ORD-10373,2025-09-24,Electronics,Southwest,Q3,15.0,Home Office,157.82,2367.3
ORD-10374,2025-06-25,Sports,West,Q2,12.0,Consumer,32.92,395.04
ORD-10375,2025-04-17,Home & Kitchen,South,Q2,6.0,Consumer,32.22,193.32
ORD-10376,2025-03-11,,Northwest,Q1,3.0,Consumer,123.77000000000001,371.31
ORD-10377,2025-02-23,Electronics,Mid-Atlantic,Q1,15.0,Consumer,110.87,1663.05
ORD-10378,2025-01-08,Beauty,Northwest,Q1,17.0,Corporate,8.35,141.95
ORD-10379,2025-11-22,Electronics,,Q4,3.0,Home Office,145.59,436.77
ORD-10380,2025-01-05,Books,Southwest,Q1,18.0,Consumer,6.41,115.38
ORD-10381,2025-03-10,Home & Kitchen,Southeast,Q1,17.0,Corporate,39.23,666.91
ORD-10382,2025-05-17,Clothing,Northeast,Q2,,Home Office,12.75,127.5
ORD-10383,2025-03-15,Beauty,Southwest,Q1,10.0,Consumer,9.81,98.1
ORD-10384,2025-08-09,Clothing,Mid-Atlantic,Q3,1.0,Consumer,13.64,13.64
ORD-10385,2025-01-07,Sports,New England,Q1,5.0,Home Office,21.34,106.7
ORD-10386,2025-01-12,Clothing,Mid-Atlantic,Q1,8.0,Home Office,10.45,83.6
ORD-10387,2025-07-25,Books,Southeast,Q3,6.0,Corporate,6.96,41.76
ORD-10388,2025-04-28,Home & Kitchen,Northeast,Q2,4.0,Consumer,31.4,125.6
ORD-10389,2025-08-12,Sports,Midwest,Q3,9.0,Consumer,22.08,198.72
ORD-10390,2025-09-15,Electronics,Northeast,Q3,17.0,Corporate,140.43,2387.31
ORD-10391,2025-05-17,Clothing,Southeast,Q2,7.0,Consumer,12.27,85.89
ORD-10392,2025-08-18,Beauty,Southwest,Q3,,Consumer,9.91,99.1
ORD-10393,2025-03-27,Beauty,South,Q1,19.0,Corporate,9.57,181.83
ORD-10394,2025-08-23,Electronics,Northeast,Q3,12.0,Corporate,154.56,1854.72
ORD-10395,2025-04-18,Clothing,Southwest,Q2,20.0,Home Office,10.88,217.6
ORD-10396,2025-04-27,Clothing,Mid-Atlantic,Q2,1.0,Consumer,11.33,11.33
ORD-10397,2025-09-10,Home & Kitchen,Midwest,Q3,11.0,Consumer,35.35,388.85
ORD-10398,2025-10-06,Clothing,Mid-Atlantic,Q4,6.0,Home Office,16.16,96.96
ORD-10399,2025-12-14,Clothing,Midwest,Q4,8.0,Corporate,12.48,99.84
ORD-10400,2025-09-07,Electronics,Mid-Atlantic,Q3,7.0,Home Office,129.85,908.95
ORD-10401,2025-06-10,Clothing,Mid-Atlantic,Q2,1.0,Home Office,200.735,
ORD-10402,2025-01-22,Electronics,Northeast,Q1,1.0,Home Office,162.72,162.72
ORD-10403,2025-05-29,Books,Midwest,Q2,1.0,Corporate,5.2700000000000005,5.27
ORD-10404,2025-08-16,Electronics,Southeast,Q3,7.0,Consumer,121.92999999999999,853.51
ORD-10405,2025-06-07,Books,Midwest,Q2,2.0,Corporate,6.78,13.56
ORD-10406,2025-11-01,Clothing,Northwest,Q4,11.0,Corporate,14.73,162.03
ORD-10407,2025-06-22,Clothing,Northeast,Q2,16.0,Consumer,11.99,191.84
ORD-10408,2025-04-01,Electronics,West,Q2,15.0,Corporate,168.41,2526.15
ORD-10409,2025-05-24,Beauty,Northeast,Q2,1.0,Consumer,200.735,
ORD-10410,2025-11-15,Beauty,Southwest,Q4,6.0,Corporate,9.8,58.8
ORD-10411,2025-08-10,Home & Kitchen,South,Q3,15.0,Consumer,45.12,676.8
ORD-10412,2025-08-10,Electronics,West,Q3,17.0,Consumer,148.58,2525.86
ORD-10413,2025-04-08,Books,West,Q2,15.0,Home Office,6.49,97.35
ORD-10414,2025-11-01,Books,South,Q4,8.0,Consumer,7.7,61.6
ORD-10415,2025-01-30,Clothing,Southeast,Q1,20.0,Corporate,14.57,291.4
ORD-10416,2025-11-15,Home & Kitchen,Southeast,Q4,5.0,Consumer,39.169999999999995,195.85
ORD-10417,2025-09-30,Home & Kitchen,South,Q3,1.0,Home Office,200.735,
ORD-10418,2025-05-22,Clothing,Mountain,Q2,16.0,Home Office,11.78,188.48
ORD-10419,2025-09-27,Electronics,West,Q3,18.0,Home Office,154.69,2784.42
ORD-10420,2025-08-30,Home & Kitchen,Southwest,Q3,2.0,Home Office,35.92,71.84
ORD-10421,2025-01-13,Sports,South,Q1,16.0,Corporate,24.55,392.8
ORD-10422,2025-12-28,Electronics,Southwest,Q4,17.0,Consumer,163.24,2775.08
ORD-10423,2025-05-10,Home & Kitchen,Southwest,Q2,12.0,Consumer,32.23,386.76
ORD-10424,2025-05-31,Sports,Northwest,Q2,,Consumer,25.380000000000003,253.8
ORD-10425,2025-02-13,Electronics,Midwest,Q1,18.0,Corporate,133.98,2411.64
ORD-10426,2025-06-01,Electronics,South,Q2,16.0,Corporate,123.53,1976.48
ORD-10427,2025-08-13,Beauty,Southwest,Q3,9.0,Consumer,10.65,95.85
ORD-10428,2025-05-18,Clothing,Mid-Atlantic,Q2,19.0,Consumer,12.75,242.25
ORD-10429,2025-09-12,Electronics,Mountain,Q3,9.0,Consumer,187.25,1685.25
ORD-10430,2025-05-29,Clothing,Northeast,Q2,4.0,Consumer,13.4,53.6
ORD-10431,2025-11-26,Clothing,Mid-Atlantic,Q4,20.0,Corporate,12.81,256.2
ORD-10432,2025-07-11,Sports,Southwest,Q3,15.0,Corporate,26.35,395.25
ORD-10433,2025-10-25,Home & Kitchen,Midwest,Q4,3.0,Corporate,44.9,134.7
ORD-10434,2025-03-02,Clothing,Mid-Atlantic,Q1,2.0,Consumer,11.06,22.12
ORD-10435,2025-05-16,Home & Kitchen,Midwest,Q2,1.0,Home Office,34.95,34.95
ORD-10436,2025-05-24,Books,Mid-Atlantic,Q2,18.0,Consumer,5.7,102.6
ORD-10437,2025-08-03,Electronics,Mountain,Q3,2.0,Consumer,160.23999999999998,320.48
ORD-10438,2025-12-23,Electronics,Midwest,Q4,17.0,Corporate,126.48,2150.16
ORD-10439,2025-01-07,Books,Southwest,Q1,4.0,Consumer,5.88,23.52
ORD-10440,2025-03-03,Books,Mountain,Q1,11.0,Consumer,6.89,75.79
ORD-10441,2025-11-26,Electronics,West,Q4,20.0,Consumer,141.39,2827.8
ORD-10442,2025-03-17,,Mid-Atlantic,Q1,12.0,Corporate,142.71,1712.52
ORD-10443,2025-07-05,Clothing,Mid-Atlantic,Q3,4.0,Home Office,14.98,59.92
ORD-10444,2025-09-14,Electronics,Mountain,Q3,3.0,Corporate,152.03,456.09
ORD-10445,2025-11-04,Beauty,Northwest,Q4,4.0,Corporate,9.78,39.12
ORD-10446,2025-03-25,,Southeast,Q1,16.0,Consumer,180.92,2894.72
ORD-10447,2025-02-06,,Northeast,Q1,10.0,Consumer,162.23,1622.3
ORD-10448,2025-08-29,Home & Kitchen,New England,Q3,1.0,Consumer,33.17,33.17
ORD-10449,2025-12-04,Books,Midwest,Q4,3.0,Home Office,5.96,17.88
ORD-10450,2025-04-16,Clothing,,Q2,7.0,Consumer,14.87,104.09
ORD-10451,2025-04-30,Clothing,Southeast,Q2,6.0,Home Office,13.290000000000001,79.74
ORD-10452,2025-09-11,Books,,Q3,7.0,Consumer,7.07,49.49
ORD-10453,2025-11-11,Home & Kitchen,Midwest,Q4,6.0,Corporate,35.16,210.96
ORD-10454,2025-11-30,Clothing,Northeast,Q4,13.0,Home Office,14.27,185.51
ORD-10455,2025-12-13,Clothing,Southeast,Q4,5.0,Consumer,13.65,68.25
ORD-10456,2025-03-18,Electronics,West,Q1,15.0,Corporate,114.51,1717.65
ORD-10457,2025-02-17,Home & Kitchen,Northwest,Q1,15.0,Consumer,34.27,514.05
ORD-10458,2025-08-31,Clothing,West,Q3,12.0,Consumer,15.16,181.92
ORD-10459,2025-12-23,Clothing,Midwest,Q4,2.0,Consumer,13.52,27.04
ORD-10460,2025-06-03,Electronics,South,Q2,6.0,Home Office,108.13,648.78
ORD-10461,2025-05-27,Clothing,Midwest,Q2,6.0,Consumer,14.24,85.44
ORD-10462,2025-12-07,Home & Kitchen,Northwest,Q4,13.0,Consumer,32.33,420.29
ORD-10463,2025-02-15,Electronics,West,Q1,1.0,Home Office,144.48000000000002,144.48
ORD-10464,2025-04-28,Electronics,Northeast,Q2,14.0,Consumer,118.51,1659.14
ORD-10465,2025-09-15,Books,,Q3,12.0,Consumer,6.21,74.52
ORD-10466,2025-07-03,Home & Kitchen,Mid-Atlantic,Q3,2.0,Home Office,34.75,69.5
ORD-10467,2025-11-06,Electronics,Mountain,Q4,13.0,Consumer,114.82,1492.66
ORD-10468,2025-05-18,Beauty,Northeast,Q2,7.0,Consumer,9.08,63.56
ORD-10469,2025-07-19,,South,Q3,12.0,Home Office,173.18,2078.16
ORD-10470,2025-09-30,Beauty,Southeast,Q3,13.0,Consumer,8.69,112.97
ORD-10471,2025-09-21,Beauty,Midwest,Q3,7.0,Consumer,10.22,71.54
ORD-10472,2025-07-17,Beauty,Mid-Atlantic,Q3,1.0,Consumer,200.735,
ORD-10473,2025-06-21,Beauty,Southeast,Q2,19.0,Corporate,10.58,201.02
ORD-10474,2025-03-23,Electronics,Mountain,Q1,1.0,Consumer,200.735,
ORD-10475,2025-03-28,Beauty,New England,Q1,14.0,Consumer,9.0,126.0
ORD-10476,2025-02-09,Electronics,Southwest,Q1,8.0,Consumer,136.78,1094.24
ORD-10477,2025-08-19,Clothing,West,Q3,15.0,Consumer,14.83,222.45
ORD-10478,2025-12-12,Books,West,Q4,2.0,Corporate,5.46,10.92
ORD-10479,2025-07-29,Home & Kitchen,Northeast,Q3,13.0,Consumer,35.39,460.07
ORD-10480,2025-11-20,Books,Midwest,Q4,4.0,Corporate,6.3999999999999995,25.6
ORD-10481,2025-05-12,,New England,Q2,19.0,Corporate,125.16,2378.04
ORD-10482,2025-04-29,Home & Kitchen,Northeast,Q2,12.0,Consumer,31.4,376.8
ORD-10483,2025-06-05,Electronics,Northwest,Q2,8.0,Consumer,151.35999999999999,1210.88
ORD-10484,2025-01-17,Beauty,West,Q1,1.0,Consumer,8.66,8.66
ORD-10485,2025-01-31,Electronics,Southwest,Q1,1.0,Consumer,200.735,
ORD-10486,2025-09-30,Electronics,South,Q3,14.0,Corporate,177.79,2489.06
ORD-10487,2025-11-21,Clothing,West,Q4,15.0,Corporate,13.52,202.8
ORD-10488,2025-02-08,Beauty,Mountain,Q1,16.0,Consumer,8.93,142.88
ORD-10489,2025-03-01,Electronics,Northwest,Q1,7.0,Corporate,115.52000000000001,808.64
ORD-10490,2025-11-20,Sports,Southeast,Q4,8.0,Home Office,23.31,186.48
ORD-10491,2025-06-23,,Northwest,Q2,1.0,Consumer,151.67,151.67
ORD-10492,2025-10-16,Electronics,,Q4,17.0,Consumer,112.41,1910.97
ORD-10493,2025-07-14,Clothing,South,Q3,16.0,Corporate,15.16,242.56
ORD-10494,2025-12-29,Books,Northeast,Q4,19.0,Consumer,5.81,110.39
ORD-10495,2025-06-23,Electronics,Northeast,Q2,4.0,Corporate,113.11999999999999,452.48
ORD-10496,2025-08-11,Electronics,Northeast,Q3,17.0,Home Office,130.41,2216.97
ORD-10497,2025-05-21,Beauty,West,Q2,2.0,Consumer,12.75,25.5
ORD-10498,2025-07-24,Clothing,Mid-Atlantic,Q3,2.0,Home Office,12.36,24.72
ORD-10499,2025-06-21,Beauty,Southeast,Q2,20.0,Consumer,10.46,209.2
ORD-10500,2025-02-12,Electronics,Southwest,Q1,7.0,Consumer,125.37,877.59
ORD-10501,2025-09-11,Home & Kitchen,Northeast,Q3,12.0,Consumer,33.91,406.92
ORD-10502,2025-07-19,Clothing,Northeast,Q3,8.0,Consumer,12.58,100.64
ORD-10503,2025-12-23,Home & Kitchen,Northeast,Q4,4.0,Corporate,31.16,124.64
ORD-10504,2025-11-30,Beauty,South,Q4,1.0,Consumer,11.66,11.66
ORD-10505,2025-09-01,Beauty,Mid-Atlantic,Q3,2.0,Corporate,11.21,22.42
ORD-10506,2025-01-26,Home & Kitchen,Southeast,Q1,9.0,Consumer,49.31,443.79
ORD-10507,2025-11-04,Books,Mid-Atlantic,Q4,15.0,Consumer,6.53,97.95
ORD-10508,2025-09-05,Clothing,Northeast,Q3,5.0,Consumer,13.48,67.4
ORD-10509,2025-11-25,Electronics,New England,Q4,5.0,Consumer,129.76000000000002,648.8
ORD-10510,2025-11-09,Home & Kitchen,Southeast,Q4,17.0,Consumer,30.88,524.96
ORD-10511,2025-01-29,Home & Kitchen,Northeast,Q1,12.0,Corporate,45.309999999999995,543.72
ORD-10512,2025-10-06,Electronics,Mountain,Q4,8.0,Consumer,143.64000000000001,1149.12
ORD-10513,2025-02-21,Home & Kitchen,Southeast,Q1,2.0,Corporate,38.82,77.64
ORD-10514,2025-04-01,Clothing,Southeast,Q2,,Consumer,13.77,137.7
ORD-10515,2025-08-21,Beauty,Midwest,Q3,7.0,Corporate,8.11,56.77
ORD-10516,2025-01-24,Sports,Northwest,Q1,1.0,Corporate,23.87,23.87
ORD-10517,2025-11-03,Home & Kitchen,Northeast,Q4,13.0,Consumer,39.68,515.84
ORD-10518,2025-01-07,Electronics,Midwest,Q1,20.0,Corporate,138.12,2762.4
ORD-10519,2025-03-16,Beauty,Northeast,Q1,18.0,Consumer,10.14,182.52
ORD-10520,2025-07-11,Beauty,Mid-Atlantic,Q3,2.0,Home Office,11.85,23.7
ORD-10521,2025-11-05,Electronics,Northwest,Q4,1.0,Corporate,200.735,
ORD-10522,2025-10-20,Home & Kitchen,Midwest,Q4,9.0,Corporate,38.79,349.11
ORD-10523,2025-09-01,Books,Southeast,Q3,3.0,Home Office,5.7,17.1
ORD-10524,2025-09-18,Clothing,Northwest,Q3,1.0,Home Office,16.1,16.1
ORD-10525,2025-06-02,Electronics,Midwest,Q2,1.0,Corporate,116.53,116.53
ORD-10526,2025-03-10,Electronics,Southwest,Q1,2.0,Consumer,124.07,248.14
ORD-10527,2025-03-29,Home & Kitchen,South,Q1,13.0,Corporate,43.54,566.02
ORD-10528,2025-07-30,Books,Southeast,Q3,17.0,Consumer,6.97,118.49
ORD-10529,2025-07-30,Home & Kitchen,Midwest,Q3,19.0,Corporate,31.99,607.81
ORD-10530,2025-06-23,Clothing,Northeast,Q2,6.0,Corporate,10.91,65.46
ORD-10531,2025-10-22,Beauty,Northwest,Q4,17.0,Corporate,11.71,199.07
ORD-10532,2025-08-30,Home & Kitchen,Southwest,Q3,,Corporate,32.68,326.8
ORD-10533,2025-01-21,Home & Kitchen,South,Q1,10.0,Corporate,42.7,427.0
ORD-10534,2025-02-06,,Northwest,Q1,3.0,Consumer,123.0,369.0
ORD-10535,2025-10-27,Beauty,Northwest,Q4,15.0,Consumer,10.93,163.95
ORD-10536,2025-11-04,Clothing,Northeast,Q4,1.0,Corporate,14.77,14.77
ORD-10537,2025-11-07,Electronics,Mid-Atlantic,Q4,1.0,Consumer,145.76,145.76
ORD-10538,2025-03-01,Home & Kitchen,Northeast,Q1,17.0,Corporate,34.83,592.11
ORD-10539,2025-12-09,Books,West,Q4,20.0,Consumer,6.78,135.6
ORD-10540,2025-02-01,Clothing,Mid-Atlantic,Q1,1.0,Consumer,11.97,11.97
ORD-10541,2025-03-21,Books,Mountain,Q1,1.0,Corporate,6.21,6.21
ORD-10542,2025-12-31,Electronics,Northeast,Q4,2.0,Corporate,116.76,233.52
ORD-10543,2025-06-19,Beauty,Southeast,Q2,20.0,Consumer,10.42,208.4
ORD-10544,2025-07-27,Electronics,Mid-Atlantic,Q3,17.0,Consumer,148.83,2530.11
ORD-10545,2025-01-03,Clothing,West,Q1,14.0,Consumer,10.92,152.88
ORD-10546,2025-08-18,Home & Kitchen,Mountain,Q3,20.0,Consumer,40.67,813.4
ORD-10547,2025-12-24,Home & Kitchen,Southeast,Q4,4.0,Consumer,30.23,120.92
ORD-10548,2025-04-30,Beauty,West,Q2,4.0,Corporate,13.28,53.12
ORD-10549,2025-07-22,Home & Kitchen,West,Q3,2.0,Home Office,33.53,67.06
ORD-10550,2025-01-19,Home & Kitchen,Mountain,Q1,4.0,Consumer,42.9,171.6
ORD-10551,2025-07-31,Books,Southwest,Q3,17.0,Consumer,6.17,104.89
ORD-10552,2025-04-20,Home & Kitchen,Southeast,Q2,9.0,Corporate,33.04,297.36
ORD-10553,2025-01-19,Electronics,West,Q1,17.0,Home Office,108.44,1843.48
ORD-10554,2025-04-02,,Northeast,Q2,14.0,Consumer,113.66,1591.24
ORD-10555,2025-02-09,Clothing,Southeast,Q1,14.0,Consumer,14.76,206.64
ORD-10556,2025-11-08,Beauty,Northeast,Q4,12.0,Consumer,8.8,105.6
ORD-10557,2025-06-30,Electronics,Northeast,Q2,5.0,Consumer,120.05999999999999,600.3
ORD-10558,2025-06-11,Electronics,Northeast,Q2,5.0,Corporate,116.08999999999999,580.45
ORD-10559,2025-05-24,,Mid-Atlantic,Q2,16.0,Home Office,137.73,2203.68
ORD-10560,2025-04-27,Home & Kitchen,New England,Q2,5.0,Corporate,33.2,166.0
ORD-10561,2025-12-18,Electronics,,Q4,9.0,Home Office,139.19,1252.71
ORD-10562,2025-10-12,Electronics,Southeast,Q4,3.0,Consumer,119.93,359.79
ORD-10563,2025-06-17,Home & Kitchen,Southwest,Q2,16.0,Home Office,29.21,467.36
ORD-10564,2025-12-10,Beauty,Mid-Atlantic,Q4,15.0,Consumer,12.56,188.4
ORD-10565,2025-07-17,Clothing,Midwest,Q3,1.0,Consumer,12.66,12.66
ORD-10566,2025-03-31,Home & Kitchen,Southeast,Q1,1.0,Corporate,200.735,
ORD-10567,2025-09-22,Electronics,Northwest,Q3,12.0,Consumer,177.5,2130.0
ORD-10568,2025-07-10,Books,Southeast,Q3,8.0,Consumer,6.61,52.88
ORD-10569,2025-07-19,Clothing,Mid-Atlantic,Q3,17.0,Corporate,13.84,235.28
ORD-10570,2025-12-21,Books,Midwest,Q4,8.0,Consumer,6.71,53.68
ORD-10571,2025-04-30,Books,West,Q2,12.0,Corporate,6.32,75.84
ORD-10572,2025-10-30,Beauty,Mid-Atlantic,Q4,3.0,Consumer,11.06,33.18
ORD-10573,2025-10-25,,West,Q4,9.0,Corporate,123.63,1112.67
ORD-10574,2025-09-26,Home & Kitchen,South,Q3,8.0,Consumer,39.489999999999995,315.92
ORD-10575,2025-09-12,Electronics,South,Q3,7.0,Corporate,185.79999999999998,1300.6
ORD-10576,2025-06-05,Sports,Southwest,Q2,17.0,Consumer,21.96,373.32
ORD-10577,2025-11-04,Sports,Mountain,Q4,12.0,Corporate,26.28,315.36
ORD-10578,2025-08-20,Books,Midwest,Q3,1.0,Corporate,200.735,
ORD-10579,2025-03-12,Home & Kitchen,Northwest,Q1,19.0,Consumer,29.08,552.52
ORD-10580,2025-06-10,Home & Kitchen,Northeast,Q2,,Consumer,31.819999999999997,318.2
ORD-10581,2025-07-27,Home & Kitchen,Northeast,Q3,18.0,Consumer,39.54,711.72
ORD-10582,2025-01-10,Clothing,New England,Q1,1.0,Corporate,11.97,11.97
ORD-10583,2025-02-12,Home & Kitchen,South,Q1,11.0,Corporate,35.06,385.66
ORD-10584,2025-05-25,Beauty,,Q2,11.0,Consumer,11.28,124.08
ORD-10585,2025-06-10,Books,Southwest,Q2,18.0,Corporate,6.22,111.96
ORD-10586,2025-04-06,Home & Kitchen,Southeast,Q2,9.0,Home Office,34.330000000000005,308.97
ORD-10587,2025-04-06,Sports,Southwest,Q2,7.0,Consumer,19.42,135.94
ORD-10588,2025-03-18,Sports,Midwest,Q1,12.0,Consumer,24.9,298.8
ORD-10589,2025-08-17,Home & Kitchen,South,Q3,6.0,Corporate,41.65,249.9
ORD-10590,2025-09-15,Clothing,Southwest,Q3,11.0,Corporate,13.86,152.46
ORD-10591,2025-01-02,Beauty,,Q1,2.0,Consumer,8.64,17.28
ORD-10592,2025-06-22,Clothing,New England,Q2,9.0,Consumer,14.18,127.62
ORD-10593,2025-08-20,Electronics,Mountain,Q3,5.0,Consumer,173.16,865.8
ORD-10594,2025-03-02,Clothing,Mid-Atlantic,Q1,8.0,Corporate,11.43,91.44
ORD-10595,2025-01-19,Books,West,Q1,20.0,Corporate,5.54,110.8
ORD-10596,2025-01-02,Electronics,West,Q1,16.0,Consumer,122.53,1960.48
ORD-10597,2025-11-20,Beauty,Northeast,Q4,3.0,Consumer,9.47,28.41
ORD-10598,2025-10-26,Sports,Midwest,Q4,18.0,Consumer,28.74,517.32
ORD-10599,2025-12-09,Beauty,,Q4,17.0,Home Office,8.73,148.41
ORD-10600,2025-10-20,Home & Kitchen,Northeast,Q4,15.0,Consumer,33.03,495.45
ORD-10601,2025-07-23,Beauty,Northeast,Q3,4.0,Corporate,8.81,35.24
ORD-10602,2025-08-23,Clothing,West,Q3,20.0,Corporate,12.86,257.2
ORD-10603,2025-07-15,Electronics,Mid-Atlantic,Q3,9.0,Home Office,121.24,1091.16
ORD-10604,2025-01-06,Books,Midwest,Q1,18.0,Corporate,6.02,108.36
ORD-10605,2025-09-30,Clothing,West,Q3,19.0,Consumer,13.98,265.62
ORD-10606,2025-11-04,Beauty,Southwest,Q4,1.0,Home Office,200.735,
ORD-10607,2025-09-13,Home & Kitchen,Southeast,Q3,8.0,Corporate,30.1,240.8
ORD-10608,2025-04-08,Electronics,Northwest,Q2,5.0,Corporate,119.87,599.35
ORD-10609,2025-05-27,Books,Northeast,Q2,1.0,Consumer,5.24,5.24
ORD-10610,2025-08-19,Sports,Northeast,Q3,20.0,Consumer,26.78,535.6
ORD-10611,2025-08-18,Electronics,Northeast,Q3,11.0,Corporate,114.86,1263.46
ORD-10612,2025-12-27,Books,Northwest,Q4,4.0,Home Office,7.0,28.0
